,index,id,date,time,user_id,username,name,tweet,language,link,EYD,remove_stopword,Stemming,Token,label
38,38,1.64e+18,3/16/2023,16:19:35,80543284.0,detikoto,detikoto,ditilang karena tidak pakai baju dan helm bule bali polisi cuma mau uang saya,in,https://twitter.com/detikoto/status/1636296139686178816,ditilang karena tidak pakai baju dan helm bule bali polisi cuma mau uang saya,ditilang pakai baju helm bule bali polisi uang,tilang pakai baju helm bule bali polisi uang,"['tilang', 'pakai', 'baju', 'helm', 'bule', 'bali', 'polisi', 'uang']",0
39,39,1.64e+18,3/16/2023,15:40:53,220375593.0,abismakansambat,Tf,peraturan mengendarai sepeda motor dengan helm itu wajib dinegara manapun sama perihal ini si bule di tilang krn gak pakai helm coba yg pernah ke bali udah tau kan anak smp sma asal bawa motor pakai helm gak akan ketilang bule jg berlaku sama beritanya tendensius nih ,in,https://twitter.com/abismakansambat/status/1636286399703056386,peraturan mengendarai sepeda motor dengan helm itu wajib di negara manapun sama perihal ini sih bule di tilang karena tidak pakai helm coba yang pernah ke bali sudah tau kan anak sampai sama asal bawa motor pakai helm tidak akan ketilang bule juga berlaku sama beritanya tendensius nih ,peraturan mengendarai sepeda motor helm wajib negara manapun perihal bule tilang pakai helm coba bali anak bawa motor pakai helm ketilang bule berlaku beritanya tendensius,atur kendara sepeda motor helm wajib negara mana perihal bule tilang pakai helm coba bali anak bawa motor pakai helm ketilang bule laku berita tendensius,"['atur', 'kendara', 'sepeda', 'motor', 'helm', 'w', 'ajib', 'negara', 'mana', 'perihal', 'bule', 'tilang', 'pakai', 'helm', 'coba', 'bali', 'anak', 'bawa', 'motor', 'pakai', 'helm', 'ketilang', 'bule', 'laku', 'berita', 'tendensius']",0
40,40,1.64e+18,3/16/2023,15:40:27,1.27e+18,tastelikedonuts,kokotastelikedonuts😘,jd klo yg uda tinggal di bali di canggu kan byk jalan kecilnya nah kyknya klo mnrtku ke canggu yg jalannya sempit2 gt mostly bule2 or kt kt pun yg mondar mandir di jalan canggu kecil itu sering ga helm spt ni bule menganggap gw thn dibali sering lewat sini ga pake helm ,in,https://twitter.com/tastelikedonuts/status/1636286294132424707,jadi kalau yang sudah tinggal di bali di canggu kan banyak jalan kecilnya nah sepertinya kalau menurutku ke canggu yang jalannya sempit2 begitu paling banyak bule2 orang kita kita pun yang mondar mandir di jalan canggu kecil itu sering tidak helm surat pemberitahuan tahunan nih bule menganggap gue tahun dibali sering lewat sini tidak pakai helm ,tinggal bali canggu jalan kecilnya menurutku canggu jalannya sempit2 bule2 orang mondar mandir jalan canggu helm surat pemberitahuan tahunan bule menganggap gue dibali pakai helm,tinggal bali canggu jalan kecil turut canggu jalan sempit2 bule2 orang mondar mandir jalan canggu helm surat pemberitahuan tahun bule anggap gue bali pakai helm,"['tinggal', 'bali', 'canggu', 'jalan', 'kecil', 'turut', 'canggu', 'jalan', 'sempit2', 'bule2', 'orang', 'mondar', 'mandir', 'jalan', 'canggu', 'helm', 'surat', 'pemberitahuan', 'tahun', 'bule', 'anggap', 'gue', 'bali', 'pakai', 'helm']",1
41,41,1.64e+18,3/16/2023,14:21:26,1.37e+18,evavpos,EVAVPOS,seru gegara gak pakai helm polisi adu mulut dengan bule di bali,in,https://twitter.com/evavpos/status/1636266409260105729,seru gara gara tidak pakai helm polisi adu mulut dengan bule di bali,seru gara gara pakai helm polisi adu mulut bule bali,seru gara gara pakai helm polisi adu mulut bule bali,"['seru', 'gara', 'gara', 'pakai', 'helm', 'polisi', 'adu', 'mulut', 'bule', 'bali']",0
42,42,1.64e+18,3/30/2023,9:30:30,361593699.0,hmdnzaelani,Adam,haha hihi weh siya matak nanaon teh ulah di bali wae gera rek bari holidey ma di pangandaran bisa di seting jiga di bali eta bule nu di batu karas cenah pindah ulah ngarumpul wae didinya bere gocap ewang ma jeup gera ,in,https://twitter.com/Hmdnzaelani/status/1641266620453752832,haha hihi weh siya matak nanaon teh ulah di bali saja gerak rek bari holidey sama di pangandaran bisa di seting jiga di bali eta bule nu di batu karas cenah pindah ulah ngarumpul saja didinya bere gocap ewang sama jeup gerak ,haha hihi weh siya matak nanaon teh ulah bali gerak rek bari holidey pangandaran seting jiga bali eta bule nu batu karas cenah pindah ulah ngarumpul didinya bere gocap ewang jeup gerak,haha hihi weh siya matak nanaon teh ulah bali gerak rek bari holidey pangandaran ting jiga bali eta bule nu batu karas cenah pindah ulah ngarumpul didinya bere gocap ewang jeup gerak,"['haha', 'hihi', 'w', 'eh', 'siya', 'matak', 'nanaon', 'teh', 'ulah', 'bali', 'gerak', 'rek', 'bari', 'holidey', 'pangandaran', 'ting', 'jiga', 'bali', 'eta', 'bule', 'nu', 'batu', 'karas', 'cenah', 'pindah', 'ulah', 'ngarumpul', 'didinya', 'bere', 'gocap', 'ewang', 'jeup', 'gerak']",0
43,43,1.64e+18,3/27/2023,9:24:07,71436318.0,kompastv,KOMPAS TV,marak bule buat ulah ombudsman dorong buka call center pengaduan umtuk wna di bali ,in,https://twitter.com/KompasTV/status/1640177852476968960,marak bule buat ulah ombudsman dorong buka call center pengaduan umtuk warga negara asing di bali ,marak bule ulah ombudsman dorong buka call center pengaduan umtuk warga negara asing bali,marak bule ulah ombudsman dorong buka call center adu umtuk warga negara asing bali,"['marak', 'bule', 'ulah', 'ombudsman', 'dorong', 'buka', 'call', 'center', 'adu', 'umtuk', 'w', 'arga', 'negara', 'asing', 'bali']",0
44,44,1.64e+18,3/27/2023,2:57:02,1.33e+18,21beritaterkini,Berita Terkini,bule polandia bikin ulah dideportasi gubernur bali tindak tegas wna langgar aturan,in,https://twitter.com/21BeritaTerkini/status/1640080438071898114,bule polandia bikin ulah dideportasi gubernur bali tindak tegas warga negara asing langgar aturan,bule polandia bikin ulah dideportasi gubernur bali tindak warga negara asing langgar aturan,bule polandia bikin ulah deportasi gubernur bali tindak warga negara asing langgar atur,"['bule', 'polandia', 'bikin', 'ulah', 'deportasi', 'gubernur', 'bali', 'tindak', 'w', 'arga', 'negara', 'asing', 'langgar', 'atur']",0
45,45,1.64e+18,3/26/2023,15:55:08,1.26e+18,muriyantoyayang,Yan Bali,ini tidak lepas dari konsep mass tourisn yg di terapkan oleh pemerintah l konsep seperti ini hanya melahirkan kwantitas bukan kwalitas jadi jgn heran bila timbul byk bule bermasalah dan bikin ulah di bali,in,https://twitter.com/MuriyantoYayang/status/1639913867567570944,ini tidak lepas dari konsep mass tourisn yang di terapkan oleh pemerintah l konsep seperti ini hanya melahirkan kwantitas bukan kualitas jadi jangan heran bila timbul banyak bule bermasalah dan bikin ulah di bali,lepas konsep mass tourisn terapkan pemerintah l konsep melahirkan kwantitas kualitas heran timbul bule bermasalah bikin ulah bali,lepas konsep mass tourisn terap perintah l konsep lahir kwantitas kualitas heran timbul bule masalah bikin ulah bali,"['lepas', 'konsep', 'mass', 'tourisn', 'terap', 'perintah', 'l', 'konsep', 'lahir', 'kwantitas', 'kualitas', 'heran', 'timbul', 'bule', 'masalah', 'bikin', 'ulah', 'bali']",1
46,46,1.64e+18,3/24/2023,14:02:24,1.21e+18,imakd47,inLa,lu ngomong di sabarin wkwkwk lu duluan yg ngehina pakek bawa tuhan lu pikir keren saya kasi tau ya fakta bukan cuman bule tapi orang luar bali juga pada ngehina bali dan buat ulah lu liat gak berita yg baru ini orang luar bali yg domisili di bali nerebos portal dan bawa motor,in,https://twitter.com/IMAKD47/status/1639160720867852288,kamu berbicara di sabarin wkwk kamu lebih dahulu yang menghina pakai bawa tuhan kamu pikir keren saya kasih tau ya fakta bukan cuma bule tapi orang luar bali juga pada menghina bali dan buat ulah kamu lihat tidak berita yang baru ini orang luar bali yang domisili di bali nerebos portal dan bawa motor,berbicara sabarin wkwk menghina pakai bawa tuhan pikir keren kasih ya fakta bule orang bali menghina bali ulah lihat berita orang bali domisili bali nerebos portal bawa motor,bicara sabarin wkwk hina pakai bawa tuhan pikir keren kasih ya fakta bule orang bali hina bali ulah lihat berita orang bali domisili bali nerebos portal bawa motor,"['bicara', 'sabarin', 'w', 'kwk', 'hina', 'pakai', 'bawa', 'tuhan', 'pikir', 'keren', 'kasih', 'ya', 'fakta', 'bule', 'orang', 'bali', 'hina', 'bali', 'ulah', 'lihat', 'berita', 'orang', 'bali', 'domisili', 'bali', 'nerebos', 'portal', 'bawa', 'motor']",0
47,47,1.64e+18,3/24/2023,13:55:06,1.21e+18,imakd47,inLa,baca lngkap komenan saya bro ada kelanjutannya di bawah orang pada ke gocek sama sarkas saya kalo mau seriusin ok faktanya di bali bukan cuman bule tapi banyak orang luar bali yg domisili di bali bikin ulah semua pada ngelanggar nyepi minta di toleransi tpi dia sendiri kgk,in,https://twitter.com/IMAKD47/status/1639158883007733760,baca lngkap komentar saya bro ada kelanjutannya di bawah orang pada ke gocek sama sarkas saya kalau mau seriusin oke faktanya di bali bukan cuma bule tapi banyak orang luar bali yang domisili di bali bikin ulah semua pada melanggar nyepi meminta di toleransi tetapi dia sendiri tidak,baca lngkap komentar bro kelanjutannya orang gocek sarkas seriusin oke faktanya bali bule orang bali domisili bali bikin ulah melanggar nyepi toleransi,baca lngkap komentar bro lanjut orang gocek sarkas seriusin oke fakta bali bule orang bali domisili bali bikin ulah langgar nyepi toleransi,"['baca', 'lngkap', 'komentar', 'bro', 'lanjut', 'orang', 'gocek', 'sarkas', 'seriusin', 'oke', 'fakta', 'bali', 'bule', 'orang', 'bali', 'domisili', 'bali', 'bikin', 'ulah', 'langgar', 'nyepi', 'toleransi']",0
48,48,1.64e+18,3/23/2023,12:56:39,1.6e+18,raindec1622,Clark,kadrun tolol mmg truly idiots dmn2 selalu bikin ulah bikin ribut bgst mmg bule jg di bali kok pd tolol jg trnyt damn ,in,https://twitter.com/raindec1622/status/1638781786418462720,kadrun tolol memang truly idiots dmn2 selalu bikin ulah bikin ribut bangsat memang bule juga di bali kok pada tolol juga ternyata damn ,kadrun tolol truly idiots dmn2 bikin ulah bikin ribut bangsat bule bali tolol damn,kadrun tolol truly idiots dmn2 bikin ulah bikin ribut bangsat bule bali tolol damn,"['kadrun', 'tolol', 'truly', 'idiots', 'dmn2', 'bikin', 'ulah', 'bikin', 'ribut', 'bangsat', 'bule', 'bali', 'tolol', 'damn']",0
49,49,1.64e+18,3/22/2023,0:01:55,1.33e+18,pitatotetu,Resmi,coba ayo dihitung berapa banyak bule yg bikin ulah di bali nanti pas nyepian wkwk,in,https://twitter.com/pitatotetu/status/1638224428676030464,coba ayo dihitung berapa banyak bule yang bikin ulah di bali nanti pas nyepian wkwk,coba ayo dihitung bule bikin ulah bali pas nyepian wkwk,coba ayo hitung bule bikin ulah bali pas nyepi wkwk,"['coba', 'ayo', 'hitung', 'bule', 'bikin', 'ulah', 'bali', 'pas', 'nyepi', 'w', 'kwk']",0
50,50,1.64e+18,3/21/2023,12:38:55,538972199.0,gilafilmid,GilaFilmID,konteksnya kaya nya dalam semingu terakhir ada aja lewat di timeline berita bule gila bikin ulah di bali,in,https://twitter.com/GilaFilmID/status/1638052548090404864,konteksnya kayak nya dalam semingu terakhir ada saja lewat di lini masa berita bule gila bikin ulah di bali,konteksnya semingu lini berita bule gila bikin ulah bali,konteks semingu lini berita bule gila bikin ulah bali,"['konteks', 'semingu', 'lini', 'berita', 'bule', 'gila', 'bikin', 'ulah', 'bali']",0
51,51,1.64e+18,3/21/2023,11:25:49,1.06e+18,citatozs,bil,ni udh sering bgt bule bikin ulah di bali gada niat blacklist atau gmn gitu ,in,https://twitter.com/citatozs/status/1638034152581906433,nih sudah sering banget bule bikin ulah di bali tidak ada niat daftar hitam atau bagaimana begitu ,bule bikin ulah bali niat daftar hitam,bule bikin ulah bali niat daftar hitam,"['bule', 'bikin', 'ulah', 'bali', 'niat', 'daftar', 'hitam']",0
52,52,1.64e+18,3/31/2023,11:40:36,69183155.0,detikcom,detikcom,kampung turis di bali mulai meresahkan warga tetapi kadispar kabupaten badung i nyoman rudiartha menyebut kampung bule wajar adanya ,in,https://twitter.com/detikcom/status/1641661748171227136,kampung turis di bali mulai meresahkan warga tetapi kadispar kabupaten badung i nyoman rudiartha menyebut kampung bule wajar adanya ,kampung turis bali meresahkan warga kadispar kabupaten badung i nyoman rudiartha menyebut kampung bule wajar,kampung turis bali resah warga kadispar kabupaten badung i nyoman rudiartha sebut kampung bule wajar,"['kampung', 'turis', 'bali', 'resah', 'w', 'arga', 'kadispar', 'kabupaten', 'badung', 'i', 'nyoman', 'rudiartha', 'sebut', 'kampung', 'bule', 'w', 'ajar']",0
53,53,1.64e+18,3/30/2023,19:05:51,1.58e+18,detikbali_,Detik Bali,dispar soal kampung bule di kuta mereka nginap berkoloni sah sah saja ,in,https://twitter.com/detikbali_/status/1641411413984829442,dispar soal kampung bule di kuta mereka nginap berkoloni sah sah saja ,dispar kampung bule kuta nginap berkoloni sah sah,dispar kampung bule kuta nginap kolon sah sah,"['dispar', 'kampung', 'bule', 'kuta', 'nginap', 'kolon', 'sah', 'sah']",0
54,54,1.64e+18,3/30/2023,1:21:34,59740104.0,audaxviator71,𝐑𝐚𝐝𝐞𝐧 𝐃𝐨𝐧𝐚𝐥𝐝 𝐊𝐨𝐞𝐬𝐧𝐨🎸,mengurangi nilai eksklusifitas bali aja ya yu bule macem begitu mana katanya banyak turis gembel sampe bikin kampung songong2 pula ,in,https://twitter.com/Audaxviator71/status/1641143578318495744,mengurangi nilai eksklusivitas bali saja ya yu bule macam begitu mana katanya banyak turis gembel sampai bikin kampung songong2 pula ,mengurangi nilai eksklusivitas bali ya yu bule turis gembel bikin kampung songong2,kurang nilai eksklusivitas bali ya yu bule turis gembel bikin kampung songong2,"['kurang', 'nilai', 'eksklusivitas', 'bali', 'ya', 'yu', 'bule', 'turis', 'gembel', 'bikin', 'kampung', 'songong2']",0
55,55,1.64e+18,3/29/2023,20:30:35,7.98e+17,balipuspanews,Balipuspanews.com,polda bali dan kemenkumhan tegas sebut tidak ada kampung bule di bali,in,https://twitter.com/balipuspanews/status/1641070347872260096,kepolisian daerah bali dan kemenkumhan tegas sebut tidak ada kampung bule di bali,kepolisian daerah bali kemenkumhan kampung bule bali,polisi daerah bali kemenkumhan kampung bule bali,"['polisi', 'daerah', 'bali', 'kemenkumhan', 'kampung', 'bule', 'bali']",1
56,56,1.64e+18,3/29/2023,11:50:02,30617522.0,wartaekonomi,Warta Ekonomi,terkuak fakta heboh soal kampung bule eksklusif di bali lihat temuan ini,in,https://twitter.com/WartaEkonomi/status/1640939346693087232,terkuak fakta heboh soal kampung bule eksklusif di bali lihat temuan ini,terkuak fakta heboh kampung bule eksklusif bali lihat temuan,kuak fakta heboh kampung bule eksklusif bali lihat temu,"['kuak', 'fakta', 'heboh', 'kampung', 'bule', 'eksklusif', 'bali', 'lihat', 'temu']",0
57,57,1.64e+18,3/29/2023,11:22:31,3218887128.0,benwaspada,Ben,katanya ada bule rusia bikin kampung khusus di bali dia tau gak ya,in,https://twitter.com/BenWaspada/status/1640932425013542912,katanya ada bule rusia bikin kampung khusus di bali dia tau tidak ya,bule rusia bikin kampung khusus bali ya,bule rusia bikin kampung khusus bali ya,"['bule', 'rusia', 'bikin', 'kampung', 'khusus', 'bali', 'ya']",0
58,58,1.64e+18,3/29/2023,10:55:01,30617522.0,wartaekonomi,Warta Ekonomi,kampung bule eksklusif di bali disebut bikin resah kemenkumham bilang gak ada karena ,in,https://twitter.com/WartaEkonomi/status/1640925504340631553,kampung bule eksklusif di bali disebut bikin resah kemenkumham bilang tidak ada karena ,kampung bule eksklusif bali bikin resah kemenkumham bilang,kampung bule eksklusif bali bikin resah kemenkumham bilang,"['kampung', 'bule', 'eksklusif', 'bali', 'bikin', 'resah', 'kemenkumham', 'bilang']",1
59,59,1.64e+18,3/28/2023,19:00:06,41730943.0,vivacoid,VivaCoid,kepala kanwilkumham bali anggiat napitupulu memastikan tidak ada kampung bule di bali yang disebut eksklusif selengkapnya ___,in,https://twitter.com/VIVAcoid/status/1640685191311114240,kepala kanwilkumham bali anggiat napitupulu memastikan tidak ada kampung bule di bali yang disebut eksklusif selengkapnya ___,kepala kanwilkumham bali anggiat napitupulu kampung bule bali eksklusif selengkapnya ___,kepala kanwilkumham bali anggiat napitupulu kampung bule bali eksklusif lengkap,"['kepala', 'kanwilkumham', 'bali', 'anggiat', 'napitupulu', 'kampung', 'bule', 'bali', 'eksklusif', 'lengkap']",1
60,60,1.64e+18,3/28/2023,16:59:51,350668803.0,indozonemedia,Indozone Media,menurut sandiaga dengan adanya kampung bule di bali tersebut bisa menjadi daya tarik wisata ,in,https://twitter.com/indozonemedia/status/1640654930485846017,menurut sandiaga dengan adanya kampung bule di bali tersebut bisa menjadi daya tarik wisata ,sandiaga kampung bule bali daya tarik wisata,sandiaga kampung bule bali daya tarik wisata,"['sandiaga', 'kampung', 'bule', 'bali', 'daya', 'tarik', 'w', 'isata']",1
61,61,1.64e+18,3/28/2023,16:13:33,41730943.0,vivacoid,VivaCoid,kemenkumham pastikan tidak ada kampung bule eksklusif di bali,in,https://twitter.com/VIVAcoid/status/1640643277866287109,kemenkumham pastikan tidak ada kampung bule eksklusif di bali,kemenkumham pastikan kampung bule eksklusif bali,kemenkumham pasti kampung bule eksklusif bali,"['kemenkumham', 'pasti', 'kampung', 'bule', 'eksklusif', 'bali']",1
62,62,1.64e+18,3/28/2023,3:27:10,240113510.0,detiktravel,detikTravel,kampung bule di ubud disorot wagub bali kami tertibkan ,in,https://twitter.com/detikTravel/status/1640450411906605087,kampung bule di ubud disorot wakil gubernur bali kami tertibkan ,kampung bule ubud disorot wakil gubernur bali tertibkan,kampung bule ubud sorot wakil gubernur bali tertib,"['kampung', 'bule', 'ubud', 'sorot', 'w', 'akil', 'gubernur', 'bali', 'tertib']",1
